経過時間_秒, Green, SinWave
32.139, 1.26, 5.61
32.179, 2.45, 7.21
32.214, 4.14, 8.39
32.243, 6.26, 8.93
32.279, 7.84, 9.43
32.312, 8.79, 9.70
32.338, 9.43, 9.77
32.377, 9.80, 9.64
32.411, 9.81, 9.32
32.447, 9.57, 8.76
32.478, 9.09, 8.13
32.515, 8.43, 4.96
32.545, 7.65, 5.39
32.572, 6.75, 4.57
32.611, 5.81, 3.42
32.645, 4.80, 2.50
32.682, 3.78, 1.62
32.715, 2.46, 0.77
32.746, 1.30, 0.32
32.769, 1.13, 0.24
32.809, 1.17, 0.59
32.843, 1.07, 1.36
32.882, 0.70, 2.68
32.902, 0.33, 3.48
32.954, 0.36, 5.74
32.979, 0.83, 6.80
33.009, 1.77, 7.94
33.042, 3.24, 8.79
33.077, 5.14, 9.35
33.107, 7.35, 9.66
33.139, 8.28, 9.81
