経過時間_秒, Green, SinWave
32.104, 5.11, 0.71
32.138, 4.16, 1.65
32.167, 2.63, 2.82
32.207, 0.54, 4.76
32.236, 0.63, 6.22
32.269, 1.56, 7.73
32.301, 3.35, 8.71
32.338, 5.71, 9.35
32.374, 6.67, 9.66
32.406, 7.58, 9.67
32.438, 8.60, 9.41
32.472, 9.41, 8.87
32.510, 9.63, 7.98
32.543, 9.44, 6.95
32.577, 9.00, 5.90
32.615, 8.54, 8.66
32.646, 8.13, 6.29
32.675, 7.76, 5.42
32.706, 7.44, 4.47
32.743, 7.06, 3.37
32.777, 6.62, 2.46
32.806, 6.05, 1.73
32.839, 5.29, 0.84
32.867, 3.90, 0.54
32.912, 1.74, 1.01
32.945, 1.44, 2.05
32.980, 0.82, 3.60
33.005, 0.53, 4.87
33.039, 0.90, 6.61
33.071, 2.00, 8.05
